artist,track,track_url,tags,description,cluster,vibe
David Guetta,Memories (feat. Kid Cudi),https://www.last.fm/music/David+Guetta/_/Memories+(feat.+Kid+Cudi),"House, dance, electronic, party, pop, club, David Guetta, 2010, kid cudi, electro","Artist David Guetta with song Memories (feat. Kid Cudi) tagged by:House, dance, electronic, party, pop, club, David Guetta, 2010, kid cudi, electro",4,Euphoric
Basement Jaxx,Where's Your Head At,https://www.last.fm/music/Basement+Jaxx/_/Where%27s+Your+Head+At,"electronic, House, dance, electronica, techno, 00s, british, 2001, big beat, funk","Artist Basement Jaxx with song Where's Your Head At tagged by:electronic, House, dance, electronica, techno, 00s, british, 2001, big beat, funk",4,Euphoric
The Prodigy,Breathe,https://www.last.fm/music/The+Prodigy/_/Breathe,"electronic, techno, dance, industrial, big beat, electronica, 90s, breakbeat, the prodigy, Rave","Artist The Prodigy with song Breathe tagged by:electronic, techno, dance, industrial, big beat, electronica, 90s, breakbeat, the prodigy, Rave",4,Euphoric
Daft Punk,Da Funk,https://www.last.fm/music/Daft+Punk/_/Da+Funk,"electronic, poptron, House, dance, electronica, techno, Daft Punk, 90s, french, electro","Artist Daft Punk with song Da Funk tagged by:electronic, poptron, House, dance, electronica, techno, Daft Punk, 90s, french, electro",1,Determined
Bag Raiders,Shooting Stars,https://www.last.fm/music/Bag+Raiders/_/Shooting+Stars,"poptron, electro, australian, electronic, dance, House, groovy, electropop, synthpop, indietronica","Artist Bag Raiders with song Shooting Stars tagged by:poptron, electro, australian, electronic, dance, House, groovy, electropop, synthpop, indietronica",4,Euphoric
Daft Punk,Voyager,https://www.last.fm/music/Daft+Punk/_/Voyager,"poptron, electronic, House, dance, electronica, french, french house, instrumental, chillout, Daft Punk","Artist Daft Punk with song Voyager tagged by:poptron, electronic, House, dance, electronica, french, french house, instrumental, chillout, Daft Punk",1,Determined
Empire of the Sun,Walking on a Dream,https://www.last.fm/music/Empire+of+the+Sun/_/Walking+on+a+Dream,"electronic, indie, poptron, indie electronic, pop, australian, synthpop, electropop, dance, summer","Artist Empire of the Sun with song Walking on a Dream tagged by:electronic, indie, poptron, indie electronic, pop, australian, synthpop, electropop, dance, summer",4,Euphoric
M83,Midnight City,https://www.last.fm/music/M83/_/Midnight+City,"poptron, electronic, indie, electropop, electro, catchy, synthpop, shoegaze, 2011, love at first listen","Artist M83 with song Midnight City tagged by:poptron, electronic, indie, electropop, electro, catchy, synthpop, shoegaze, 2011, love at first listen",4,Euphoric
Crystal Castles,Vanished,https://www.last.fm/music/Crystal+Castles/_/Vanished,"poptron, electronic, 8-bit, electronica, electro, new rave, synthpop, dance, Electroclash, Crystal Castles","Artist Crystal Castles with song Vanished tagged by:poptron, electronic, 8-bit, electronica, electro, new rave, synthpop, dance, Electroclash, Crystal Castles",4,Euphoric
Moby,Porcelain,https://www.last.fm/music/Moby/_/Porcelain,"electronic, chillout, ambient, Moby, electronica, chill, downtempo, 90s, alternative, relax","Artist Moby with song Porcelain tagged by:electronic, chillout, ambient, Moby, electronica, chill, downtempo, 90s, alternative, relax",4,Euphoric
Aphex Twin,Ageispolis,https://www.last.fm/music/Aphex+Twin/_/Ageispolis,"ambient, electronic, idm, chillout, downtempo, Ambient Techno, electronica, techno, atmospheric, relax","Artist Aphex Twin with song Ageispolis tagged by:ambient, electronic, idm, chillout, downtempo, Ambient Techno, electronica, techno, atmospheric, relax",4,Euphoric
Daft Punk,Crescendolls,https://www.last.fm/music/Daft+Punk/_/Crescendolls,"poptron, electronic, dance, House, electronica, techno, Daft Punk, electro, french house, french","Artist Daft Punk with song Crescendolls tagged by:poptron, electronic, dance, House, electronica, techno, Daft Punk, electro, french house, french",1,Determined
LCD Soundsystem,All My Friends,https://www.last.fm/music/LCD+Soundsystem/_/All+My+Friends,"poptron, electronic, indie, dance, electronica, alternative, 2007, 00s, nostalgic, dance-punk","Artist LCD Soundsystem with song All My Friends tagged by:poptron, electronic, indie, dance, electronica, alternative, 2007, 00s, nostalgic, dance-punk",4,Euphoric
Harry Styles,Daylight,https://www.last.fm/music/Harry+Styles/_/Daylight,"pop, rock, pop rock, soft rock, funk, dance, punk, shoegaze, synthpop, indie pop","Artist Harry Styles with song Daylight tagged by:pop, rock, pop rock, soft rock, funk, dance, punk, shoegaze, synthpop, indie pop",2,Nostalgic
Billie Eilish,BLUE,https://www.last.fm/music/Billie+Eilish/_/BLUE,"WSUM 91.7 FM Madison, Cambrian O Clock, peter, trip hop, alt-pop, singer-songwriter, pop, alternative rnb, indie rock, 2024","Artist Billie Eilish with song BLUE tagged by:WSUM 91.7 FM Madison, Cambrian O Clock, peter, trip hop, alt-pop, singer-songwriter, pop, alternative rnb, indie rock, 2024",7,Melancholic
Harry Styles,Lights Up,https://www.last.fm/music/Harry+Styles/_/Lights+Up,"pop, indie pop, rock, rnb, 2010s, fine line, 2019, guitar, indie, alternative","Artist Harry Styles with song Lights Up tagged by:pop, indie pop, rock, rnb, 2010s, fine line, 2019, guitar, indie, alternative",2,Nostalgic
Shawn Mendes,There's Nothing Holdin' Me Back,https://www.last.fm/music/Shawn+Mendes/_/There%27s+Nothing+Holdin%27+Me+Back,"pop, pop rock, 2017, shawn mendes, dance, Canadian, canada, 2010s, Pop-Rock, folk","Artist Shawn Mendes with song There's Nothing Holdin' Me Back tagged by:pop, pop rock, 2017, shawn mendes, dance, Canadian, canada, 2010s, Pop-Rock, folk",3,Reflective
Imagine Dragons,Thunder,https://www.last.fm/music/Imagine+Dragons/_/Thunder,"indie pop, pop, alternative, rock, indie, 2010s, electropop, IMAGINE DRAGONS, Riverdale, 2017","Artist Imagine Dragons with song Thunder tagged by:indie pop, pop, alternative, rock, indie, 2010s, electropop, IMAGINE DRAGONS, Riverdale, 2017",1,Determined
Maroon 5,Memories,https://www.last.fm/music/Maroon+5/_/Memories,"pop, 2010s, rock, pop rock, maroon 5, alternative, indie, 2019, indie rock, alternative rock","Artist Maroon 5 with song Memories tagged by:pop, 2010s, rock, pop rock, maroon 5, alternative, indie, 2019, indie rock, alternative rock",2,Nostalgic
Lewis Capaldi,Someone You Loved,https://www.last.fm/music/Lewis+Capaldi/_/Someone+You+Loved,"2010s, pop, 2019, 2018, rnb, alternative, singer-songwriter, d flat major, Ballad, Blue-Eyed Soul","Artist Lewis Capaldi with song Someone You Loved tagged by:2010s, pop, 2019, 2018, rnb, alternative, singer-songwriter, d flat major, Ballad, Blue-Eyed Soul",3,Reflective
Harry Styles,Golden,https://www.last.fm/music/Harry+Styles/_/Golden,"soft rock, pop, indie pop, british, 2010s, pop rock, rock, harry styles, louis tomlinson, a vocal-centric aesthetic","Artist Harry Styles with song Golden tagged by:soft rock, pop, indie pop, british, 2010s, pop rock, rock, harry styles, louis tomlinson, a vocal-centric aesthetic",2,Nostalgic
5 Seconds of Summer,Youngblood,https://www.last.fm/music/5+Seconds+of+Summer/_/Youngblood,"pop rock, rock, pop, new wave, 2018, 2010s, electropop, resentment, g minor, synthrock","Artist 5 Seconds of Summer with song Youngblood tagged by:pop rock, rock, pop, new wave, 2018, 2010s, electropop, resentment, g minor, synthrock",2,Nostalgic
Harry Styles,Sweet Creature,https://www.last.fm/music/Harry+Styles/_/Sweet+Creature,"alternative, rock, folk, country, alternative pop, singer-songwriter, pop, beautiful, alternative rock, love at first listen","Artist Harry Styles with song Sweet Creature tagged by:alternative, rock, folk, country, alternative pop, singer-songwriter, pop, beautiful, alternative rock, love at first listen",2,Nostalgic
Harry Styles,Two Ghosts,https://www.last.fm/music/Harry+Styles/_/Two+Ghosts,"rock, louis tomlinson, soft rock, country, indie, pop, folk, alternative rock, ghost, alternative","Artist Harry Styles with song Two Ghosts tagged by:rock, louis tomlinson, soft rock, country, indie, pop, folk, alternative rock, ghost, alternative",2,Nostalgic
Ed Sheeran,Castle on the Hill,https://www.last.fm/music/Ed+Sheeran/_/Castle+on+the+Hill,"pop, rock, british, pop rock, Ed Sheeran, folk, acoustic, indie, best of 2017, singer-songwriter","Artist Ed Sheeran with song Castle on the Hill tagged by:pop, rock, british, pop rock, Ed Sheeran, folk, acoustic, indie, best of 2017, singer-songwriter",2,Nostalgic
Harry Styles,Music for a Sushi Restaurant,https://www.last.fm/music/Harry+Styles/_/Music+for+a+Sushi+Restaurant,"2022, rock, synthpop, pop, pop rock, 2020s, soft rock, funk, indie pop, dance","Artist Harry Styles with song Music for a Sushi Restaurant tagged by:2022, rock, synthpop, pop, pop rock, 2020s, soft rock, funk, indie pop, dance",4,Euphoric
Harry Styles,Grapejuice,https://www.last.fm/music/Harry+Styles/_/Grapejuice,"rock, pop, autumn2022, pop rock, funk, dance, soft rock, rnb, indie pop, alternative pop","Artist Harry Styles with song Grapejuice tagged by:rock, pop, autumn2022, pop rock, funk, dance, soft rock, rnb, indie pop, alternative pop",4,Euphoric
Sade,Is It a Crime,https://www.last.fm/music/Sade/_/Is+It+a+Crime,"soul, Sade, jazz, female vocalists, smooth, Smooth Jazz, 80s, pop, easy listening, chillout","Artist Sade with song Is It a Crime tagged by:soul, Sade, jazz, female vocalists, smooth, Smooth Jazz, 80s, pop, easy listening, chillout",6,Calm
Bobby Caldwell,What You Won't Do for Love,https://www.last.fm/music/Bobby+Caldwell/_/What+You+Won%27t+Do+for+Love,"Smooth Jazz, soul, 70s, bobby caldwell, jazz, Love, adult contemporary, funk, Mellow, 1978","Artist Bobby Caldwell with song What You Won't Do for Love tagged by:Smooth Jazz, soul, 70s, bobby caldwell, jazz, Love, adult contemporary, funk, Mellow, 1978",3,Reflective
Delegation,Oh Honey,https://www.last.fm/music/Delegation/_/Oh+Honey,"soul, 70s, dog days, WSUM 91.7 FM Madison, funk, jazz fusion, 1977, making out, smooth, Romantica","Artist Delegation with song Oh Honey tagged by:soul, 70s, dog days, WSUM 91.7 FM Madison, funk, jazz fusion, 1977, making out, smooth, Romantica",6,Calm
Sade,Cherish the Day,https://www.last.fm/music/Sade/_/Cherish+the+Day,"soul, Sade, chillout, jazz, female vocalists, Smooth Jazz, pop, rnb, lounge, Mellow","Artist Sade with song Cherish the Day tagged by:soul, Sade, chillout, jazz, female vocalists, Smooth Jazz, pop, rnb, lounge, Mellow",6,Calm
Erykah Badu,Didn't Cha Know,https://www.last.fm/music/Erykah+Badu/_/Didn%27t+Cha+Know,"soul, Neo-Soul, female vocalists, rnb, Erykah Badu, Neo Soul, chillout, smooth, j dilla, chill","Artist Erykah Badu with song Didn't Cha Know tagged by:soul, Neo-Soul, female vocalists, rnb, Erykah Badu, Neo Soul, chillout, smooth, j dilla, chill",6,Calm
Erykah Badu,On & On,https://www.last.fm/music/Erykah+Badu/_/On+&+On,"soul, Neo-Soul, female vocalists, rnb, Erykah Badu, jazz, Neo Soul, 90s, chillout, chill","Artist Erykah Badu with song On & On tagged by:soul, Neo-Soul, female vocalists, rnb, Erykah Badu, jazz, Neo Soul, 90s, chillout, chill",6,Calm
Amy Winehouse,Love Is a Losing Game,https://www.last.fm/music/Amy+Winehouse/_/Love+Is+a+Losing+Game,"soul, jazz, female vocalists, Amy Winehouse, british, Love, melancholy, blues, pop, sad","Artist Amy Winehouse with song Love Is a Losing Game tagged by:soul, jazz, female vocalists, Amy Winehouse, british, Love, melancholy, blues, pop, sad",0,Confident
Amy Winehouse,Back to Black,https://www.last.fm/music/Amy+Winehouse/_/Back+to+Black,"soul, jazz, female vocalists, british, Amy Winehouse, pop, blues, singer-songwriter, 00s, sad","Artist Amy Winehouse with song Back to Black tagged by:soul, jazz, female vocalists, british, Amy Winehouse, pop, blues, singer-songwriter, 00s, sad",0,Confident
Etta James,I'd Rather Go Blind,https://www.last.fm/music/Etta+James/_/I%27d+Rather+Go+Blind,"soul, blues, female vocalists, jazz, 60s, Etta James, rhythm and blues, female, oldies, WSUM 91.7 FM Madison","Artist Etta James with song I'd Rather Go Blind tagged by:soul, blues, female vocalists, jazz, 60s, Etta James, rhythm and blues, female, oldies, WSUM 91.7 FM Madison",7,Melancholic
Sade,Pearls,https://www.last.fm/music/Sade/_/Pearls,"soul, female vocalists, Sade, jazz, chillout, sad, Mellow, gimme sum diva luv, 90s, -melancholic-","Artist Sade with song Pearls tagged by:soul, female vocalists, Sade, jazz, chillout, sad, Mellow, gimme sum diva luv, 90s, -melancholic-",6,Calm
Corinne Bailey Rae,Put Your Records On,https://www.last.fm/music/Corinne+Bailey+Rae/_/Put+Your+Records+On,"soul, female vocalists, jazz, pop, chillout, corinne bailey rae, british, singer-songwriter, Mellow, summer","Artist Corinne Bailey Rae with song Put Your Records On tagged by:soul, female vocalists, jazz, pop, chillout, corinne bailey rae, british, singer-songwriter, Mellow, summer",0,Confident
Nina Simone,Feeling Good,https://www.last.fm/music/Nina+Simone/_/Feeling+Good,"jazz, soul, female vocalists, blues, nina simone, 60s, vocal jazz, female vocalist, sexy, oldies","Artist Nina Simone with song Feeling Good tagged by:jazz, soul, female vocalists, blues, nina simone, 60s, vocal jazz, female vocalist, sexy, oldies",0,Confident
Amy Winehouse,You Know I'm No Good,https://www.last.fm/music/Amy+Winehouse/_/You+Know+I%27m+No+Good,"soul, jazz, female vocalists, Amy Winehouse, british, pop, blues, 00s, singer-songwriter, sexy","Artist Amy Winehouse with song You Know I'm No Good tagged by:soul, jazz, female vocalists, Amy Winehouse, british, pop, blues, 00s, singer-songwriter, sexy",0,Confident
Beyoncé,II HANDS II HEAVEN,https://www.last.fm/music/Beyonc%C3%A9/_/II+HANDS+II+HEAVEN,"pop, soul, alt rock, Love, electronic, synthpop, country, rnb, amazing, beautiful","Artist Beyoncé with song II HANDS II HEAVEN tagged by:pop, soul, alt rock, Love, electronic, synthpop, country, rnb, amazing, beautiful",0,Confident
Sade,Nothing Can Come Between Us,https://www.last.fm/music/Sade/_/Nothing+Can+Come+Between+Us,"soul, Sade, female vocalists, chillout, pop, 80s, jazz, smooth, rnb, nothing can come between us","Artist Sade with song Nothing Can Come Between Us tagged by:soul, Sade, female vocalists, chillout, pop, 80s, jazz, smooth, rnb, nothing can come between us",6,Calm
Minnie Riperton,"Baby, This Love I Have","https://www.last.fm/music/Minnie+Riperton/_/Baby,+This+Love+I+Have","soul, WSUM 91.7 FM Madison, groove, sampled, Sub Show, minnie riperton, 70s, funk, female vocalist, female vocal","Artist Minnie Riperton with song Baby, This Love I Have tagged by:soul, WSUM 91.7 FM Madison, groove, sampled, Sub Show, minnie riperton, 70s, funk, female vocalist, female vocal",0,Confident
The Smashing Pumpkins,Today - 2011 Remaster,https://www.last.fm/music/The+Smashing+Pumpkins/_/Today+-+2011+Remaster,"alternative rock, rock, Grunge, alternative, shoegaze, the smashing pumpkins, 90s, nothing hurts like this does, emma, tsp","Artist The Smashing Pumpkins with song Today - 2011 Remaster tagged by:alternative rock, rock, Grunge, alternative, shoegaze, the smashing pumpkins, 90s, nothing hurts like this does, emma, tsp",1,Determined
Radiohead,Just,https://www.last.fm/music/Radiohead/_/Just,"alternative, alternative rock, rock, 90s, radiohead, british, indie, britpop, indie rock, 1995","Artist Radiohead with song Just tagged by:alternative, alternative rock, rock, 90s, radiohead, british, indie, britpop, indie rock, 1995",2,Nostalgic
Third Eye Blind,Semi-Charmed Life,https://www.last.fm/music/Third+Eye+Blind/_/Semi-Charmed+Life,"90s, alternative rock, rock, alternative, happy, third eye blind, pop rock, pop, power pop, 1997","Artist Third Eye Blind with song Semi-Charmed Life tagged by:90s, alternative rock, rock, alternative, happy, third eye blind, pop rock, pop, power pop, 1997",2,Nostalgic
The Smashing Pumpkins,Zero - Remastered 2012,https://www.last.fm/music/The+Smashing+Pumpkins/_/Zero+-+Remastered+2012,"rock, alternative rock, Grunge, alternative metal, noise rock, experimental, sound collage, music industry, 1996, nihilism","Artist The Smashing Pumpkins with song Zero - Remastered 2012 tagged by:rock, alternative rock, Grunge, alternative metal, noise rock, experimental, sound collage, music industry, 1996, nihilism",1,Determined
Stone Temple Pilots,Interstate Love Song - 2019 Remaster,https://www.last.fm/music/Stone+Temple+Pilots/_/Interstate+Love+Song+-+2019+Remaster,"alternative, Grunge, alternative rock, rock, post-grunge, Alt-country, hard rock, true masterpiece, mistagged","Artist Stone Temple Pilots with song Interstate Love Song - 2019 Remaster tagged by:alternative, Grunge, alternative rock, rock, post-grunge, Alt-country, hard rock, true masterpiece, mistagged",2,Nostalgic
Weezer,Say It Ain't So - Original Mix,https://www.last.fm/music/Weezer/_/Say+It+Ain%27t+So+-+Original+Mix,"alternative rock, power pop, rock, Grunge, Reggae Rock, emo, slacker rock, Spotify top 50 Vol 3","Artist Weezer with song Say It Ain't So - Original Mix tagged by:alternative rock, power pop, rock, Grunge, Reggae Rock, emo, slacker rock, Spotify top 50 Vol 3",2,Nostalgic
